tradeId,riskType,riskCurrency,value,marketDataId,scenarioId,valuationModel,run,errorStatus
251,IR Zero Delta,EUR,200942.9;-985277.87;-792298.06;-574815.21;610322.93;220249.62;-317195.72;-865208.45;-534844.89;-67002.98;517033.12;838307.86;-94232.96;-152524.02;151246.59;-180855.86;-927878.03;-185371.01;-97322.24;-276264.33;-839175.42;-59552.4;799365.1;297328.76;-238187.32;-932950.09;-993197.12;989096.51;-966170.81;-292115.75;361586.88;837958.92;149436.72;-674268.87;768054.9;979612.91;-372538.19;-870521.02;901420.83;595764.18;403359.04;-62681.84;-312647.83;-399225.02;-316496.94;601888.36;-189442.83;-431408.99;-858052.65;-962249.14;-354127.38;-944467.4;-111836.66;386787.24;-618100.95;763848.08;550763.5;893329.76;352490.24;466646.13;862749.52;934452.95;707397.2;-947074.27;752450.58;-708793.16;-551819.03;347116.28;-774940.41;584175.82;-914729.28;-611847.94;198897.56;-392126.06;-246458.85;179699.89;360832.16;-127073.64;627597.11;54707.96;-357472.45;-769842.68;-697913.24;-998481.8;143382.34;-102952.82;-56966.73;-128020.01;-100458.83;-853106.76;127000.27;390712.06;732585.07;254695.2;-756063.61;-49019.62;-903277.44;-338689.57;-85555.3;-117212.12,2,0,MC,EOD,
255,IR Zero Delta,AUD,74007.96;-547203.22;505541.78;961481.86;793547.84;-555137.09;646293.89;-75816.59;473280.55;148625.69;539490.71;838532.36;181254.66;401035.09;-105027.89;590055.71;-2319.34;-395711.68;323113.89;202126.9;-103292.1;125744.1;-818795.79;157796.22;925670.46;-102263.59;-588165.23;-66114.65;-823312.82;-454023.85;-310577.99;485135.55;531834.0;415207.93;248206.92;-725361.75;-408370.84;-382231.36;-185340.13;590538.41;-548676.16;358718.43;373050.34;901907.26;-972796.89;332687.23;-73270.21;394565.7;475499.24;-260386.91;-522824.44;889932.64;48930.7;-505463.13;688591.98;849500.76;-398853.7;317583.04;-961645.06;-176620.82;-214529.37;-150648.83;-612428.02;-122556.15;630105.91;444602.03;-584103.98;387418.65;-481065.6;207.49;-523808.7;295830.42;804582.06;675824.58;-590625.21;-776547.45;-925438.05;236717.42;298002.74;660413.0;678157.19;565822.19;-856466.69;-411471.94;757311.17;320919.59;13576.34;333246.12;-298174.94;-308679.14;-941234.71;-379263.44;621134.32;-153295.72;-402733.47;-298701.31;699503.7;-362996.51;-986990.39;-191526.7,6,0,SABR,EOD,
371,IR Zero Delta,JPY,-368798.65;763442.65;416396.53;-497956.97;895541.3;-747489.62;-828080.68;-759571.45;53444.57;-637536.71;-366562.13;-893136.98;427762.53;-158540.9;-45183.56;-449724.98;-324123.74;157945.66;-223313.85;180903.46;-844256.05;-350600.1;-337042.96;105353.36;606932.06;-220294.61;-631693.91;632919.39;-140623.59;-236611.8;866935.51;725285.57;-65691.57;-463972.75;453743.14;980166.56;903906.05;-476249.44;252421.09;222930.93;-341.57;713755.79;224415.49;-385177.12;351984.54;-40438.95;-649230.35;-385940.51;-247014.64;998384.92;-68520.11;-146097.94;837452.35;712352.35;942420.91;-788212.26;301508.4;-782997.39;-538323.05;-771764.59;896396.67;-416430.96;520112.34;259176.65;450262.89;-475878.4;-985083.2;674529.45;448184.5;-142185.44;775707.04;489478.84;257264.65;63461.11;-184719.27;285672.9;181608.43;-672690.71;119028.79;-632798.23;-21482.67;480725.7;465477.38;-422582.27;19163.82;-669855.62;363410.82;155361.4;350370.99;157511.04;-655925.23;199589.43;103183.79;853379.84;403426.26;25248.6;405843.36;-446439.71;245084.41;58261.35,2,0,MC,EOD,
424,IR Basis Delta,JPY,302589.69;-384242.56;952137.17;-327530.52;789573.54;230537.85;119203.81;-505927.4;-536314.73;-602168.06;508854.44;5149.82;-960287.18;-820235.7;-911206.25;-850005.62;-597282.36;-254658.91;407075.26;143505.86;-628718.15;-509134.5;-351034.37;-345106.73;351127.37;582638.38;632483.91;-727751.93;-611217.61;-522394.27;969930.07;832060.86;729808.92;133248.16;-611928.67;222949.14;912470.55;644910.35;-945898.56;376250.72;38560.24;-295315.43;-852639.07;212930.05;9811.49;544429.01;75491.35;929562.66;-554795.07;-19373.7;-458231.75;-798376.37;353437.73;-15204.76;-203253.43;130323.42;655783.85;158237.4;798180.54;709527.4;-67472.73;-980363.55;-937392.81;802983.98;-942190.0;657114.6;-970485.41;431542.05;-536210.15;855080.22;719070.85;-738907.25;426660.45;796481.69;149157.59;-769458.76;-156529.38;-704382.72;-25988.2;-213557.13;-195195.47;-773459.56;-159841.65;43655.72;740821.66;-274715.8;-986370.22;-620973.27;3459.76;371521.4;543712.44;289602.11;270988.71;-384971.44;42890.11;941017.81;-806766.39;641851.55;-36361.67;634383.0,5,0,COPULA,EOD,
508,IR Basis Delta,EUR,-266891.82;-330257.06;-47819.36;-189497.03;301664.28;779300.69;121810.88;974223.84;234875.1;-796045.4;-386578.0;-667572.78;292158.71;-333406.7;254760.4;-591206.7;-948441.19;596628.26;-58133.7;-874053.29;39559.81;198657.78;48531.85;574563.01;570313.77;-541170.18;-510196.68;-592521.97;336821.33;-780286.59;-302354.08;-638005.81;821909.95;788442.64;-573583.27;-443221.16;-996451.78;930627.65;-953616.76;-974801.82;-390679.61;210298.28;603736.64;200659.44;208533.51;467483.02;-807099.07;-563254.97;-959758.42;-322463.96;-947220.26;359871.5;715147.33;222416.63;-470521.31;313741.54;-398907.72;-797743.79;-490497.66;524775.48;-340083.15;-451739.96;212023.6;513668.28;228090.11;-536498.75;13186.46;-511026.14;-208553.54;-1445.7;-716666.0;-202462.82;-52862.43;-226373.47;667382.67;-323075.8;583581.74;-415018.65;-534281.05;147128.76;-7546.54;317234.95;-136789.53;-500722.69;234194.7;202855.79;-538352.68;909974.48;-444631.42;216172.74;-671129.67;-593433.36;189452.57;-106399.7;912584.84;366444.36;-421492.55;481317.03;-341401.86;674157.91,9,0,COPULA,EOD,
537,IR FWD Delta,USD,-857912.97;51654.22;-400333.21;24016.33;559101.74;139729.78;-170155.3;-766495.69;520227.02;907308.4;850200.86;-687134.34;110478.41;122299.14;-844189.08;968804.81;346884.63;-447533.4;-97436.82;222934.22;-155734.17;-157007.5;-486679.01;-927950.17;-771669.97;85952.59;220186.03;930209.78;960274.52;50031.1;702498.35;-698343.08;-947215.77;-45848.74;577789.15;-938409.17;378231.19;137550.32;-651332.4;905767.26;-546123.63;-689945.79;-747426.9;665954.28;-958246.92;573811.1;-20040.92;360028.16;686671.14;571175.47;-679066.77;224795.57;492470.88;693591.66;-798870.31;9129.0;179042.05;60643.5;-911267.25;-565154.8;719691.01;877890.47;566396.74;-473188.38;-18916.7;-823789.74;95307.78;39497.7;-800948.99;102278.69;21923.9;215684.67;-943206.27;-986011.9;-415629.14;-470455.42;575239.86;98560.2;-76260.54;955661.84;370030.21;934068.3;447396.79;238639.1;963000.24;-668376.7;410161.46;675286.96;476045.22;-435421.35;583306.62;850771.55;161917.09;167706.01;636513.38;559306.02;186509.51;48971.82;931869.09;-745298.25,8,0,BASE,EOD,
673,IR FWD Delta,CAD,-486777.13;777695.58;-380445.12;784124.91;-953719.04;-269612.58;-103689.32;-406518.22;888976.56;-998477.49;-259945.01;-172002.94;319267.37;-330416.31;-19778.21;-478577.62;661151.76;-150356.54;714514.31;632146.69;942704.49;-247015.35;-750623.32;821275.57;725496.7;927080.19;276074.65;600122.04;-724867.54;-401358.39;-613058.59;-486822.74;842694.11;964894.18;-529538.62;-447584.37;534409.4;-831192.49;-934250.91;305959.74;-563077.03;-435212.17;413483.92;217161.23;-570349.47;308450.31;-496198.52;-407947.66;-694652.65;-114349.24;-353735.74;-817220.76;-609203.56;85927.92;-404494.29;-747671.51;580166.16;166313.94;119342.79;296098.41;478588.9;-724120.32;-540307.98;871883.81;608592.26;-581096.84;249535.18;-214210.98;-395091.75;-551932.86;999159.91;-767520.32;976597.62;-942884.74;776074.33;571480.47;513820.6;-48613.08;841724.61;491063.0;-424040.1;-542375.64;-663898.17;-807849.51;-221284.48;-610781.05;-512524.69;-83631.15;101550.11;-270083.39;-258134.71;498225.18;943108.3;-389015.11;959384.54;222557.14;804556.35;-927173.03;-550792.49;408031.93,4,0,MC,EOD,
863,IR Zero Delta,CHF,733406.72;-62424.85;-479081.44;-609836.98;-650852.96;599655.02;-442319.6;279019.82;-840422.48;24999.07;-140981.65;973620.15;422080.86;-225392.97;665548.24;280169.42;125712.29;-169714.2;-842504.09;-199516.07;-541119.09;-287621.49;785195.57;-311750.58;676734.02;745311.83;976128.51;985433.73;648390.54;-482671.47;-101631.3;722199.01;795307.9;35051.62;-46173.47;-636023.42;604977.17;540302.64;151284.18;21057.79;-239614.67;940774.27;-253448.33;-730606.27;489229.58;-672951.33;797080.58;328844.92;-582455.48;-917708.29;-825804.98;32101.69;-750372.49;314587.09;-967285.47;122617.73;-415468.85;-515564.05;670922.11;672210.93;341744.93;-613457.58;51936.81;-759543.24;429471.78;331900.15;-64075.7;-854746.7;-706966.22;-697246.74;957055.88;345728.88;282160.98;831851.17;918560.87;-160359.82;-949358.04;-338179.27;856309.87;962111.59;-392640.29;840787.52;434621.73;-233613.03;408002.04;105132.39;-813079.07;343859.14;239131.71;659658.85;795823.77;230035.27;301956.33;890602.77;846454.82;-469311.31;54926.1;207800.18;-602703.98;-454879.89,4,0,MC,EOD,
5,IR FWD Delta,CHF,976704.42;175876.02;371472.33;635882.15;826398.2;-173043.64;843117.98;406945.7;-839798.9;456594.36;689544.24;629719.22;-385883.88;-256982.81;175357.32;-9008.59;-500026.82;-92093.17;-358063.27;348122.41;880823.6;-760372.64;-221664.23;-36782.97;-794775.11;625323.53;-273442.62;957339.46;582565.06;-626469.53;279875.82;-231866.0;664050.72;-586007.58;765462.93;-33151.92;947276.92;915135.63;-692258.74;603901.35;-92444.15;607465.58;733685.23;441725.38;81659.34;-389855.19;822818.2;847223.45;302662.44;-17194.74;-127939.02;-426815.22;707985.55;-374864.0;-320993.63;252014.59;-25580.15;86644.36;-341338.3;-468374.4;-947702.3;-107235.28;375368.75;-328925.88;170596.45;-101972.94;470233.58;126898.62;-145108.61;-9686.1;928076.85;642309.42;875687.71;-434779.25;-126570.33;909427.26;422731.98;-736911.79;-401773.27;503639.22;411423.18;-195264.83;-891429.12;-172291.65;-546622.14;-889565.68;-879941.48;374860.17;-913160.01;677153.0;765204.7;-962388.76;25528.72;637417.33;-763370.93;765183.98;-228588.86;-598983.68;802458.31;400062.56,6,0,SABR,EOD,
244,IR Basis Delta,GBP,973141.17;245180.08;692577.85;-424497.38;-564982.75;335123.77;617084.85;757533.33;908105.67;467689.48;-712587.48;197728.17;-421263.74;956525.25;-552908.01;835040.66;829837.8;787171.91;-668003.86;-616820.58;657541.04;239976.35;655320.61;425394.59;-176379.16;398677.03;-199018.56;653418.18;606306.24;-87052.36;508394.23;203666.84;777931.71;556398.8;-791073.64;-785739.78;964928.32;-499586.45;-255132.65;240321.3;-414683.16;-977988.23;-445829.85;-220558.2;-697431.97;237212.84;329852.2;-685302.87;-252220.84;731904.0;-205084.33;815974.15;-902102.19;108354.71;939223.21;236134.7;811305.39;809038.49;43657.68;-285592.76;-750488.77;802757.68;989783.47;700985.31;-457696.11;-652732.12;-999612.91;253759.16;506825.81;918985.97;918159.05;-298956.52;528077.74;-404711.71;529930.13;550619.1;-852203.1;-894699.36;498550.06;275327.36;406240.9;72051.14;751621.38;-187200.11;435873.96;564939.4;348937.32;943074.05;-541308.9;536661.19;908170.03;748727.19;25545.71;690165.75;-650934.33;-787258.69;-207693.3;59808.51;361430.89;-472039.45,5,0,COPULA,EOD,
947,IR Zero Delta,EUR,-363508.12;-982595.92;-481091.78;-513051.86;-386484.02;-290492.73;694157.17;965187.18;487211.54;-983776.23;-916011.38;-942436.19;40629.3;598032.63;434172.12;-76381.17;-787230.14;-405164.23;499812.07;-955641.71;844189.27;812671.59;805313.73;906831.2;496107.92;-67119.1;83348.37;-403809.36;704469.96;593456.53;837470.63;-559142.76;-586923.2;773853.04;72453.26;335092.13;604061.48;521147.08;-678517.07;970136.47;-993093.33;-434901.99;-642000.29;333218.11;-321597.51;828740.24;-19931.71;874569.01;-946312.38;-306740.54;-607587.84;-206705.38;413119.22;-538786.95;248835.56;-525963.38;-658157.16;-477029.63;-801226.7;-278588.91;252443.05;-401743.4;198711.52;-265714.75;-703476.54;436913.24;-775558.11;166621.49;425410.17;684516.58;-249744.79;693450.31;-398058.49;538631.94;429641.01;539008.08;-30203.8;-152366.84;-640743.11;-107737.55;-490732.92;256592.24;-51325.11;-239792.92;327025.56;-484364.49;-512836.92;354550.6;-836362.61;-925382.91;224705.94;401518.45;-145717.65;-486991.48;-329726.46;-132532.08;231361.95;891454.58;-967488.49;814858.28,8,0,MC,EOD,
965,IR FWD Delta,AUD,500464.35;-11316.95;988285.71;630747.34;-266597.46;32889.92;599166.29;-892212.17;-274323.98;-711280.29;526651.2;404004.69;33142.93;-453949.46;-178271.78;-149423.49;722046.59;676981.79;-813154.54;157260.14;132166.46;458918.24;222770.29;763545.65;-538686.75;-738363.0;10055.02;-365069.91;-318275.12;-682165.76;177523.29;-726706.39;105577.53;238693.35;573294.93;455769.88;-368269.22;326431.32;753670.58;378789.68;-985175.35;266463.34;-359538.98;661714.42;-272267.12;718167.78;-581321.11;-100560.66;-31283.43;-807556.01;-590879.7;-238574.38;343425.82;149659.97;-767626.78;-997782.92;-773866.55;-388025.08;916505.79;-419628.58;-343509.5;-57524.98;-837183.35;-535624.82;499013.93;132129.81;-645920.81;404992.63;-35947.85;165522.2;392593.97;-255725.76;-342984.12;-679028.0;-376704.82;811891.06;180050.12;306618.82;246888.77;515500.45;923070.77;-378388.28;30529.06;538505.64;-616286.51;-401298.55;750919.96;-296053.17;687286.86;-786783.34;-905324.36;-9854.35;-445018.4;55485.07;-605225.93;587057.85;545430.22;-259764.84;-745123.32;112641.32,6,0,SABR,EOD,
17,IR FWD Delta,CAD,-214381.22;-51998.6;-60666.77;-412079.72;904806.35;604399.13;-800071.31;-53056.21;-791330.58;-600704.42;-343313.41;-170809.14;-960917.76;693611.74;397521.21;851016.0;277000.45;-752413.8;-424857.49;18199.36;-650899.36;-568126.34;-280105.74;-496484.22;-851340.25;143396.04;-506672.56;-141138.86;731042.66;81713.28;-377898.96;678467.41;-328366.2;-295870.15;267970.76;-90034.66;-436707.68;-686217.65;-791092.96;822285.02;273733.92;-776987.3;487305.06;14024.95;-547427.53;615135.5;-217437.46;-363131.26;-461901.55;-975214.8;560557.39;-576751.33;-37762.17;-793075.64;794459.24;42055.81;718373.14;-296982.67;-647659.7;-392172.82;-455162.32;-316199.86;-822510.11;-967053.61;117587.84;-930919.04;308796.13;-633743.72;607985.29;-792578.68;-422462.13;-964771.57;779052.76;872208.35;79121.94;-226176.2;261828.2;-19443.27;-540372.47;-522985.51;180751.07;-965931.23;-751570.39;-201672.35;154315.98;-278148.11;-295366.32;-855383.95;735731.98;-573370.75;189032.56;-371364.34;-81305.65;-677364.32;-868877.79;643821.01;103215.46;207503.79;132630.19;306729.62,8,0,MC,EOD,
89,IR FWD Delta,AUD,843143.65;336304.33;-603049.0;-507718.82;831646.32;-93120.47;650714.57;-33253.93;158399.29;175406.57;-395702.86;701455.52;-752909.51;274052.06;310682.31;397786.0;-52735.28;-30655.59;-734210.13;-475634.17;-354967.07;-833344.67;527900.3;79686.91;468372.06;201328.06;792220.99;834371.81;-29664.79;-992438.33;-99655.02;-337379.13;666328.82;165236.61;330459.15;-889764.58;303281.41;494365.35;-409029.79;-751059.26;429056.39;-346751.2;912065.09;516680.98;-647593.71;-48648.93;662815.16;-58875.8;717308.14;-481443.45;937150.94;-264939.75;120971.49;26559.23;475816.64;-479789.2;48360.68;697926.43;-404469.29;-730529.83;173165.14;416728.25;281727.88;-811870.05;332662.33;144030.17;975196.06;380193.4;-158450.15;-651687.49;722746.95;-172960.45;-274916.73;-719545.22;-575752.03;-450713.98;495023.91;277199.4;739402.83;156784.21;315181.45;-625802.89;628198.71;125997.48;-379327.47;-62745.11;-6957.71;-665567.31;266639.36;-592715.03;301342.74;208984.68;180312.99;850559.6;-940653.31;189909.81;386019.86;412568.3;94275.57;-676889.06,10,0,MC,EOD,
194,IR Par Delta,SEK,72318.37;704152.65;-682163.93;297581.11;692940.12;-335499.18;881245.23;-361760.36;790080.91;894540.6;-890467.82;-170734.29;29562.76;524192.2;-44730.9;178249.74;-263361.16;593324.36;283443.51;521543.44;137155.07;179919.36;-130571.35;689171.65;-869915.49;-193682.21;-369133.56;-684557.49;-207581.45;207128.15;-580234.29;469390.48;921086.68;507876.97;942389.84;925337.94;-706540.62;-755364.59;-468834.31;-734240.63;-419306.84;779625.99;-935291.18;876372.68;-228811.42;941194.3;572928.47;-942753.17;-444715.34;-381861.53;152451.45;-212273.79;302149.3;-17529.41;-377248.52;280088.08;384105.77;-703224.91;-872501.57;-405123.54;18509.28;-668643.78;-714482.08;-497770.28;-579910.04;-855576.92;21159.88;753044.89;-222520.24;743416.27;240957.34;-912980.54;-30966.65;813917.72;-695410.46;160048.27;704723.56;759275.51;576219.68;499218.93;-913838.69;-226409.31;-595600.07;-423503.76;557057.12;-873651.37;944765.46;926102.51;-24491.77;964908.15;925539.94;426351.64;-313713.37;-350543.52;-610281.27;40125.75;-847243.88;361996.94;-637358.44;-597153.41,5,0,COPULA,EOD,
335,IR Zero Delta,SEK,657775.97;-650139.49;-424141.44;-857575.82;100311.9;552070.08;316123.95;-107507.77;-32219.79;721251.72;-351119.05;-203657.4;702391.71;-701637.14;362674.21;375041.65;687787.38;-628992.21;87291.46;-514473.43;-584557.85;449537.36;828315.07;-745180.54;-429664.18;918900.1;63982.15;479665.44;-416208.13;452468.05;-62568.59;20189.3;496587.63;956850.5;793215.92;414407.24;-768346.89;243601.82;777734.0;-994744.69;470028.74;934051.57;215118.97;216600.91;-770035.6;-112645.71;-489733.55;-625812.53;425520.91;-582591.08;-291206.97;-420555.02;-342235.97;-561591.35;-127025.17;-717465.92;550729.43;687659.08;-40444.59;703806.09;-253353.84;-445556.59;978349.07;-239162.38;-428394.46;357970.11;552634.75;-96272.34;198455.87;-877931.41;27883.27;-849821.35;366121.61;367732.06;714338.71;-163240.33;572046.42;-332518.06;-718091.45;-184053.42;-55565.4;-305423.17;17105.78;467308.54;-501202.59;-230265.3;-645146.0;-82089.94;-959673.62;-792093.44;-324594.24;845515.58;762524.8;-312554.5;-237802.64;421513.42;-784790.45;410809.11;-148165.06;118024.33,6,0,SABR,EOD,
592,IR Basis Delta,CHF,-950397.66;-236104.91;319922.38;-601422.63;112313.53;-196796.22;-729874.08;-980022.59;831082.2;-851179.16;120143.05;-421915.98;-791737.68;325422.65;137260.7;-365891.68;957059.94;487313.87;-715520.41;710903.76;295569.76;-788925.04;-856418.62;-687167.32;-484037.66;559957.82;-112683.63;-401329.12;-465461.63;-767560.24;797327.42;268251.59;998281.13;23570.17;841191.53;555758.86;-643214.12;-79758.32;-589336.29;-117572.45;-562965.96;-639148.09;542905.15;-306288.75;-324169.55;257426.22;233363.77;925560.4;967837.88;340100.37;-790255.76;588837.15;531381.59;-803961.78;-343090.47;761167.81;-679231.29;611169.03;453761.19;-782368.44;-802238.64;168256.94;-172217.2;-768737.21;-456111.24;-331875.95;-964371.11;865971.26;379627.65;-268745.52;14728.27;391110.33;-286376.92;316427.96;64532.43;-356215.06;642633.63;218687.25;88215.58;-305279.46;730020.6;123172.81;-108891.33;-605184.55;49020.67;168375.96;-64694.54;685592.51;-509604.88;-455593.1;589992.28;-790948.24;703494.81;60142.45;-179509.31;337351.43;919211.41;835160.58;-421951.27;-234701.0,3,0,COPULA,EOD,
20,IR Basis Delta,CHF,22097.69;-190610.76;953250.16;530688.83;-11547.03;945431.37;368339.71;-555437.34;377169.16;923599.07;471568.43;675690.54;397355.15;544629.99;-35084.66;-727668.83;-834332.68;-961321.5;610199.87;-308877.33;-64497.56;-391161.17;10640.42;948735.43;-257849.24;-303207.18;-225103.88;945547.14;340231.16;485158.24;158508.23;480920.33;117024.8;-109229.68;-387315.1;986587.05;-752756.55;349492.26;-913161.76;-597075.37;477124.91;153168.29;-951169.59;-613821.61;148775.47;-555698.97;-6924.15;-145566.52;84658.96;-445045.82;-714736.74;295459.32;-115723.55;246355.7;-950580.34;-632787.47;34824.09;775234.99;-390960.32;-874335.06;869916.74;-477850.68;-36764.47;-427275.05;103757.29;876069.76;-545619.93;-696905.53;-674869.81;387954.95;850326.15;-16090.54;-570165.53;-838216.05;-177337.19;-178922.42;325516.41;-702838.79;-690396.08;-852469.86;780056.35;734342.99;-493715.14;-120441.01;-599917.23;49619.07;488288.22;-460304.84;-285730.84;950429.84;797662.22;133010.25;-524509.51;-440970.7;-922635.28;-623026.62;-484295.01;-226762.15;-11494.65;22161.35,1,0,SABR,EOD,
174,IR Par Delta,CHF,-432913.63;-686778.28;111715.38;811462.97;-276559.28;-89227.63;447266.81;812494.76;675055.87;778384.08;-360780.73;-823476.93;825490.65;-346354.98;478028.33;383340.01;-683063.59;761545.7;259034.11;982370.67;-471073.08;270011.59;2092.96;-861587.71;400345.19;930228.81;556599.41;201663.91;138980.43;-840902.32;-944822.63;331992.08;493653.91;807607.37;764335.99;188576.96;557937.97;-869980.25;354049.52;156354.61;-896984.14;695854.27;254124.5;380609.49;523177.63;567106.9;-463089.12;18263.61;-454733.61;951191.62;903400.84;956994.95;861349.56;756773.41;-126155.45;340190.19;421128.47;203841.95;187883.89;194270.46;126041.74;987654.73;73609.76;-464855.35;939659.83;927466.22;-699683.88;-949586.06;-992601.82;970317.28;-492743.12;-987868.02;140161.83;528252.83;468492.01;413057.95;-979240.17;577826.33;-268559.82;329903.2;-11324.63;484497.07;363468.28;-928270.79;-55331.06;-215520.28;-444792.51;-892422.21;-758055.14;-597197.87;-44185.48;843261.06;-805061.08;462753.85;-539196.96;-667941.62;424747.48;-385126.68;163878.78;-203475.03,5,0,BASE,EOD,
